PhraseId,SentenceId,Phrase,Sentiment
118753,6347,'s hard to stop watching,4
122715,6584,"An unremarkable , modern action\/comedy buddy movie whose only nod to nostalgia is in the title .",2
91143,4741,years and years of costly analysis could never fix,0
115859,6175,The script 's judgment and sense of weight,2
45605,2216,is sketchy with actorish notations on the margin of acting,2
6055,241,"offbeat humor , amusing characters , and a happy ending",4
8483,352,It 's hard to believe that a relationship like Holly and Marina 's could survive the hothouse emotions of teendom,3
54988,2739,Has a solid emotional impact,4
126235,6784,to skip but film buffs should get to know,2
68114,3456,imagery or,2
116242,6194,iconography,2
27834,1278,to pass,2
32339,1515,of brusqueness,2
75992,3900,particular South London housing project,2
70398,3588,better to do with 94 minutes,1
22945,1038,Queen of the Damned,2
64690,3275,than five,2
137434,7435,a nice album,4
95700,4998,using them as punching bags,1
52059,2570,Predictably soulless techno-tripe .,0
117349,6261,into becoming a world-class fencer,3
73407,3751,"that finally makes Sex With Strangers , which opens today in the New York metropolitan area , so distasteful",0
73905,3779,", one would be hard-pressed to find a movie with a bigger , fatter heart than Barbershop .",4
27142,1249,"she has the stuff to stand tall with Pryor , Carlin and Murphy",4
121466,6507,pulling on heartstrings,4
39263,1873,"to the next , hastily , emptily",1
112982,5999,Next Generation episodes,2
137416,7434,may just end up trying to drown yourself in a lake afterwards .,0
9858,412,Anyone who suffers through this film,0
138723,7517,"of the cleverest , most deceptively amusing comedies of the year",4
20608,920,"An uncomfortable movie , suffocating and sometimes almost senseless ,",0
42731,2062,neuroses,2
44759,2170,this picture shows you why,2
122181,6550,Caviezel,2
71565,3651,more surprising,2
25389,1161,seem as long,2
29654,1374,", often incisive satire and unabashed sweetness",3
14953,642,for payback,2
155396,8505,'s refreshing to see a romance this smart,4
50814,2499,with imagination,3
138855,7525,"street gangs and turf wars in 1958 Brooklyn -- stale cliches , gratuitous violence , or empty machismo",0
115358,6145,than this,2
78817,4056,refreshes the mind and spirit along,4
146060,7942,with every cinematic tool well under his control,4
110126,5831,a scene,2
15754,676,bring out,2
96727,5052,"It looks like an action movie ,",2
41825,2013,dropped me back in my seat with more emotional force than any other recent film,4
134098,7237,pull us deep into the girls ' confusion and pain as they struggle tragically to comprehend the chasm of knowledge that 's opened between them .,3
17321,752,squeeze the action and our emotions into the all-too-familiar dramatic arc of the Holocaust escape story,0
80082,4126,"Try as you might to resist , if you 've got a place in your heart for Smokey Robinson",3
120194,6427,A technical triumph and,4
97971,5132,"expands the horizons of boredom to the point of collapse , turning into a black hole of dullness , from which no interesting concept can escape",0
73555,3760,how fantastic Reign of Fire looked,4
85756,4436,fun and reminiscent,3
24390,1109,are only mildly curious,2
3874,147,Abel Ferrara,2
120196,6427,technical triumph,4
39989,1912,looks genuinely pretty .,3
131032,7062,The characters are paper thin and the plot is so cliched and contrived that it makes your least favorite James Bond movie seem as cleverly plotted as The Usual Suspects .,0
146261,7952,"In space , no one can hear you snore",1
71166,3631,a more ambivalent set,2
116594,6217,it 's definitely worth taking a look,4
57207,2881,Kong master John Woo,1
126705,6812,appears not to have been edited at all,0
61458,3107,its story is only surface deep,1
33280,1559,"A sun-drenched masterpiece , part parlor game",4
139012,7534,thought-provoking and often-funny drama,4
138838,7525,"in more abundant supply in this woefully hackneyed movie , directed by Scott Kalvert , about street gangs and turf wars in 1958 Brooklyn -- stale cliches , gratuitous violence , or empty machismo",0
25415,1163,watch them go about their daily activities for two whole hours,1
87071,4515,weird and wonderful comedy,4
90724,4722,head-on,2
66158,3355,"Lacks the spirit of the previous two , and makes all those jokes about hos and even more unmentionable subjects seem like mere splashing around in the muck .",0
68606,3482,"most daring ,",3
76607,3939,", you wo n't feel like it 's wasted yours",3
58978,2975,"the long , dishonorable history",0
90571,4715,The movie 's seams may show ... but Pellington gives `` Mothman '' an irresistibly uncanny ambience that goes a long way toward keeping the picture compelling .,3
4633,176,"spirals downward , and thuds to the bottom of the pool with an utterly incompetent conclusion .",0
116330,6203,"A family film that contains some hefty thematic material on time , death , eternity , and what",3
81612,4209,ugly and destructive little \*\*\*\*,0
7672,310,psychologically,3
26277,1203,in a pretty convincing performance as a prissy teenage girl,3
108354,5733,Bow Wow fans,2
75098,3850,who rambles aimlessly through ill-conceived action pieces,0
98404,5158,"may leave the theater with more questions than answers , but darned if your toes wo n't still be tapping .",3
95765,5002,", they wo n't enjoy the movie at all .",0
152029,8295,oddly sweet,3
142499,7735,"A work of extraordinary journalism , but it is also a work of deft and subtle poetry",4
79139,4075,one man 's triumph of will,4
118104,6308,the ` Korean New Wave ',2
5193,206,well-wrought story,4
149902,8163,"By turns pretentious , fascinating , ludicrous , provocative and vainglorious .",3
106142,5605,made the original New Testament stories so compelling for 20 centuries,4
127404,6852,a very moving and revelatory footnote,3
86583,4483,way too mushy -- and in a relatively short amount of time,1
92521,4818,they have been patiently waiting for,4
145828,7927,Really quite funny .,4
35487,1670,adventurous,3
27596,1267,is an interesting exercise by talented writer\/director Anderson,3
109496,5800,A film that should be relegated to a dark video store corner is somehow making its way instead to theaters .,0
32982,1544,personal low,1
113166,6011,your ego,3
39079,1865,English,2
109149,5780,searching for a quarter in a giant pile of elephant feces ...,0
16166,697,is to be cherished,4
143281,7777,is a gorgeous and deceptively minimalist cinematic tone poem,4
137327,7431,violated,1
4618,175,all blown up to the size of a house,1
143021,7763,these wane to an inconsistent and ultimately unsatisfying drizzle,0
63597,3219,"the striking , quietly vulnerable personality of Ms. Ambrose",3
21957,983,refined,3
128803,6928,A haunting tale of murder and mayhem .,3
120159,6426,the banality and hypocrisy,0
144058,7818,dramatic substance,3
152798,8339,Coupling disgracefully written dialogue with flailing bodily movements,1
45234,2198,One of the very best movies ever made about the life of moviemaking .,4
11206,482,"homage pokepie hat , but as a character he 's dry ,",1
49810,2442,shock-you-into-laughter intensity,3
139193,7545,is disappointingly simplistic -- the film 's biggest problem --,0
100934,5301,"Though the aboriginal aspect lends the ending an extraordinary poignancy , and the story",4
85659,4429,is beautiful filmmaking from one of French cinema 's master craftsmen,3
14608,629,superior cast,4
116059,6186,"not only the fanatical adherents on either side , but also people who know nothing about the subject",2
29171,1350,insufferable,0
11662,503,the movie does n't,2
151121,8238,well-acted and thought-provoking,4
85429,4418,a costume drama,2
33384,1565,more dimensional and complex than its sunny disposition,3
105972,5595,Banal and predictable .,0
32983,1545,But it 's hard to imagine a more generic effort in the genre .,0
81160,4181,Duvall is strong as always .,4
147128,8006,of Direct-to-Video Nash,1
138713,7516,the quirky rip-off prison,2
63305,3203,a movie you can trust,3
60803,3070,chaotic insanity,1
149671,8147,than the latest Schwarzenegger or Stallone,2
107469,5678,with its wry observations,3
140037,7598,will find it either moderately amusing or just plain irrelevant,1
93494,4875,An instantly forgettable snow-and-stuntwork extravaganza that likely will be upstaged by an avalanche of more appealing holiday-season product .,1
133914,7226,add up to little more than a screenful of gamesmanship that 's low on both suspense and payoff .,0
45672,2219,bolt the theater in the first 10 minutes,0
14295,616,insultingly inept and artificial,0
7200,293,are at hostile odds with one another,2
122559,6574,"take what was otherwise a fascinating , riveting story and send it down the path of the mundane",1
58243,2935,"God help us , but Capra and Cooper are rolling over in their graves",0
150263,8184,enjoyable performances,4
106777,5640,"tells this very compelling tale with little fuss or noise , expertly plucking tension from quiet",3
45602,2216,Breen 's,2
86241,4466,from a lack of clarity and audacity that a subject as monstrous and pathetic as Dahmer,0
38132,1813,such a perfect medium for children,4
113797,6048,Metropolis is a feast for the eyes .,4
39576,1889,lacking in charm and charisma,1
108221,5726,My precious new Star Wars movie,3
12077,518,"'m not sure which is worse : the poor acting by the ensemble cast , the flat dialogue by Vincent R. Nebrida or the gutless direction by Laurice Guillen",0
